0,LATITUDE,LONGITUDE
1058 PAGE ST,38.0355863,-78.49475079999999
1060 PAGE ST,38.0356767,-78.49483959999999
1100 PAGE ST,38.0357306,-78.4949728
1102 PAGE ST,38.0357482,-78.49515029999999
1106 PAGE ST,38.0357657,-78.49532789999999
1110 PAGE ST,38.0359057,-78.4955055
1108 PAGE ST,38.0358153,-78.49541669999999
1116 PAGE ST,38.035878,-78.49563859999999
1118 PAGE ST,38.0359276,-78.49572739999999
1120 PAGE ST,38.0359451,-78.495905
1114 JOHN ST,38.0357077,-78.4963933
1207-11 WERTLAND ST,38.0352982,-78.4965469
1101 PAGE ST,38.0360614,-78.49501719999999
1103 PAGE ST,38.036122,-78.495105
1105 PAGE ST,38.036145,-78.49520299999999
1109 PAGE ST,38.0361285,-78.4952835
1113 PAGE ST,38.0361825,-78.49541669999999
0 PAGE ST,38.0347784,-78.49260149999999
1115 PAGE ST,38.0361956,-78.4955499
1117 PAGE ST,38.0362452,-78.49563859999999
1119 PAGE ST,38.0362948,-78.49572739999999
1223 JOHN ST,38.036997,-78.4965376
1221 JOHN ST,38.0369362,-78.4964377
1219 JOHN ST,38.036837,-78.49626010000001
1217 JOHN ST,38.0368239,-78.4961269
1211 JOHN ST,38.0367476,-78.4958717
1209 JOHN ST,38.036755,-78.49580600000002
1207 JOHN ST,38.0367028,-78.49572739999999
1205 JOHN ST,38.036694,-78.49563859999999
1203 JOHN ST,38.0366558,-78.4955609
1201 JOHN ST,38.0366288,-78.4954944
324 13TH ST NW,38.0366382,-78.4967695
312 13TH ST NW,38.0361072,-78.4968624
314 14TH ST NW,38.0364898,-78.49771679999999
322 14TH ST NW,38.0370137,-78.4976362
320 14TH ST NW,38.0368593,-78.497725
318 14TH ST NW,38.0367092,-78.4978582
302-304 14TH ST NW,38.0361909,-78.49781329999999
222-230 14TH ST NW,38.0357321,-78.49817709999999
214 14TH ST NW,38.0351605,-78.49870159999999
208 14TH ST NW,38.035032,-78.498729
206 14TH ST NW,38.0349288,-78.4988347
200 14TH ST NW,38.0348151,-78.49892349999999
1311 WERTLAND ST,38.0347524,-78.49870159999999
218 14TH ST NW,38.0349134,-78.49819939999999
1301 WERTLAND ST,38.0348236,-78.4977694
1303 WERTLAND ST,38.0351004,-78.4978385
1305 WERTLAND ST,38.034517,-78.4980143
1307 WERTLAND ST,38.0354885,-78.4975275
1309 WERTLAND ST,38.0345447,-78.49813689999999
1215 WERTLAND ST,38.0345983,-78.49734769999999
1025-1213 WERTLAND ST,38.0348861,-78.4958712
1021 WERTLAND ST,38.0346034,-78.49500599999999
1009 WERTLAND ST,38.0344188,-78.4945415
1005 WERTLAND ST,38.0343184,-78.4943275
1001 WERTLAND ST,38.0342693,-78.49409709999999
221 10TH ST NW,38.0346418,-78.493863
223 10TH ST NW,38.03474629999999,-78.4937853
225 10TH ST NW,38.0348053,-78.4937631
808 WINSTON TER,38.04549009999999,-78.49918989999999
1828 WINSTON RD,38.0453866,-78.4989679
1824 WINSTON RD,38.0451475,-78.49861279999999
0 WINSTON RD,38.0458279,-78.49917239999999
1818 WINSTON RD,38.0449361,-78.4981245
1816 WINSTON RD,38.044837,-78.4979469
1815 RUGBY PL,38.0445865,-78.49830209999999
1809 RUGBY PL,38.0444422,-78.4980801
1807 RUGBY PL,38.04424830000001,-78.4977694
1810 WINSTON RD,38.0445527,-78.4975474
1808 WINSTON RD,38.0444492,-78.4973255
809 RUGBY RD,38.0442189,-78.4970591
1801 RUGBY PL,38.0440996,-78.497503
807 RUGBY RD,38.0439307,-78.4978582
1806 RUGBY PL,38.044075,-78.4980801
0 FENDALL AVE,38.0452796,-78.5002373
803 RUGBY RD,38.0439061,-78.4984352
1805 FENDALL AVE,38.0435977,-78.4985432
1808 RUGBY PL,38.0441741,-78.49825770000001
1814 RUGBY PL,38.0443228,-78.498524
1817 FENDALL AVE,38.0444162,-78.4990567
1820 RUGBY PL,38.0447716,-78.498524
1827 FENDALL AVE,38.0451084,-78.4994562
1826 FENDALL AVE,38.0446627,-78.49990009999999
1830 FENDALL AVE,38.0448434,-78.50007769999999
1820 FENDALL AVE,38.044482,-78.49972249999999
1825 EDGEWOOD LN,38.044426,-78.5001886
1823 EDGEWOOD LN,38.0441549,-78.4999223
1816 FENDALL AVE,38.0441788,-78.499545
1821 EDGEWOOD LN,38.0439924,-78.49972249999999
1810 EDGEWOOD LN,38.0437854,-78.4992786
717 RUGBY RD,38.0435601,-78.49885689999999
703 RUGBY RD,38.043344,-78.499315
1819 EDGEWOOD LN,38.0435699,-78.49998889999999
1820 EDGEWOOD LN,38.0437732,-78.5001886
1822 EDGEWOOD LN,38.04404359999999,-78.5006547
1825 WAYSIDE PL,38.0435672,-78.50078789999999
1812 WAYSIDE PL,38.043294,-78.5002815
611 RUGBY RD,38.0429573,-78.5001886
1824 WAYSIDE PL,38.0432263,-78.5010542
1819 UNIVERSITY CIR,38.0429846,-78.50149809999999
1817 UNIVERSITY CIR,38.042849,-78.5013649
3 UNIVERSITY CIR,38.0428049,-78.5010149
6 UNIVERSITY CIR,38.0425291,-78.5008101
2 UNIVERSITY CIR,38.0423622,-78.5005659
1 UNIVERSITY CIR,38.0421814,-78.50038839999999
4 UNIVERSITY CIR,38.0419033,-78.50087669999999
10 UNIVERSITY CIR,38.0420833,-78.501254
60 UNIVERSITY WAY,38.0419063,-78.50132049999999
517 RUGBY RD,38.04164970000001,-78.50078789999999
0 UNIVERSITY CIR,38.0429051,-78.5017799
515 RUGBY RD,38.0414633,-78.50096540000001
64 UNIVERSITY WAY,38.04162,-78.5015203
68 UNIVERSITY WAY,38.0414022,-78.50158689999999
1811 LAMBETH LN,38.0412201,-78.50180879999999
1801 LAMBETH LN,38.0409986,-78.5016313
503 RUGBY RD,38.0407865,-78.5013427
513 RUGBY RD,38.041,-78.5012318
502 RUGBY RD,38.0408708,-78.5005437
504 RUGBY RD,38.0411069,-78.500455
506 RUGBY RD,38.0412613,-78.5003662
510 RUGBY RD,38.0414703,-78.50021079999999
1702 GRADY AVE,38.0413006,-78.4994352
555 17TH ST NW,38.0409821,-78.49981129999999
511 17TH ST NW,38.04086849999999,-78.49990009999999
1705 GORDON AVE,38.0407039,-78.50029959999999
501 17TH ST NW,38.0406776,-78.5000333
1621 GORDON AVE,38.0405114,-78.49958939999999
1609 GORDON AVE,38.0404305,-78.4993896
510 17TH ST NW,38.0406753,-78.4993896
514 17TH ST NW,38.0408115,-78.499323
518 17TH ST NW,38.04099799999999,-78.4991455
1604 GRADY AVE,38.0408419,-78.4987665
1602 GRADY AVE,38.04079,-78.49847
505 16TH ST NW,38.0404777,-78.4988347
507 16TH ST NW,38.0405913,-78.498746
1605 GORDON AVE,38.04029999999999,-78.49910109999999
503 16TH ST NW,38.0402737,-78.4988347
1535 GORDON AVE,38.040071,-78.4984352
1525 GORDON AVE,38.0399675,-78.4982133
508 16TH ST NW,38.0402349,-78.49823549999999
1508 GRADY AVE,38.0405168,-78.4979913
1500 GRADY AVE,38.0403367,-78.497614
505 15TH ST NW,38.0400695,-78.4977731
1503 GORDON AVE,38.0399092,-78.4980357
1501 GORDON AVE,38.0398057,-78.4978138
507 15TH ST NW,38.0397618,-78.4973699
503 15TH ST NW,38.0396074,-78.4974587
1411 GORDON AVE,38.0395855,-78.4972367
1409 GORDON AVE,38.0395271,-78.4970591
1401 GORDON AVE,38.03949,-78.4968559
511 14TH ST NW,38.0396597,-78.4967484
510-512 15TH ST NW,38.0399361,-78.4972161
513-515 14TH ST NW,38.0397733,-78.4966596
519 14TH ST NW,38.04004570000001,-78.4965265
1406 GRADY AVE,38.0401449,-78.496704
1410 GRADY AVE,38.0402025,-78.49708129999999
1409 GRADY AVE,38.0406564,-78.496926
1407 GRADY AVE,38.0405164,-78.4967484
1405 GRADY AVE,38.0404537,-78.4965265
1401 GRADY AVE,38.0403502,-78.4963045
605 14TH ST NW,38.0405046,-78.4962157
607 14TH ST NW,38.0406226,-78.4961713
604-621 MADISON AVE,38.0412402,-78.4964645
711-799 MADISON AVE,38.041853,-78.49558329999999
602 CABELL AVE,38.0408816,-78.49734769999999
1509 GRADY AVE,38.0410158,-78.4978804
605 CABELL AVE,38.0412657,-78.497725
619 CABELL AVE,38.0414973,-78.4975918
627 CABELL AVE,38.0417741,-78.497503
635 CABELL AVE,38.0419424,-78.49734769999999
612 PRESTON PL,38.0418544,-78.4979026
608 PRESTON PL,38.0415455,-78.4980801
600 PRESTON PL,38.0411638,-78.4983465
1601 GRADY AVE,38.0407282,-78.4984796
605 PRESTON PL,38.0416797,-78.49861279999999
611 PRESTON PL,38.0419114,-78.4984796
625 PRESTON PL,38.0419788,-78.4986735
615 PRESTON PL,38.0421362,-78.4983092
500 PRESTON PL,38.042349,-78.4974639
512 PRESTON PL,38.042413,-78.498092
510 PRESTON PL,38.042449,-78.497986
508 PRESTON PL,38.042433,-78.49791599999999
506 PRESTON PL,38.04242199999999,-78.497846
504 PRESTON PL,38.042408,-78.49777499999999
502 PRESTON PL,38.0423929,-78.497697
1702 BURNLEY AVE,38.04271180000001,-78.4977028
0 PRESTON PL,38.0416675,-78.4983677
620 PRESTON PL,38.0426194,-78.4982133
622 PRESTON PL,38.0425817,-78.4986572
624 PRESTON PL,38.042404,-78.49892349999999
626 PRESTON PL,38.04226269999999,-78.4991455
630 PRESTON PL,38.0420806,-78.4993674
632 PRESTON PL,38.0418446,-78.4994562
1703 GRADY AVE,38.0416807,-78.499656
600 RUGBY RD,38.04190699999999,-78.500075
608-612 RUGBY RD,38.0422636,-78.49969899999999
614 RUGBY RD,38.04236179999999,-78.499323
616 RUGBY RD,38.0425979,-78.4992343
700 RUGBY RD,38.042989,-78.49885689999999
714 RUGBY RD,38.0431353,-78.4984796
712 RUGBY RD,38.0431235,-78.4979469
800 RUGBY RD,38.04361,-78.497503
804 RUGBY RD,38.0437061,-78.4972367
810 RUGBY RD,38.0437074,-78.4968372
1701 BURNLEY AVE,38.0432253,-78.4973255
810 TUNLAW PL,38.0430924,-78.4963933
805 CABELL AVE,38.042598,-78.496483
809 CABELL AVE,38.0427033,-78.4961713
804 TUNLAW PL,38.042913,-78.49668799999999
1705-1707 BURNLEY AVE,38.0428274,-78.4970148
801-803 CABELL AVE,38.0424652,-78.4967894
811 CABELL AVE,38.042763,-78.4959494
814 TUNLAW PL,38.043303,-78.495749
815 CABELL AVE,38.0428635,-78.49572739999999
817 CABELL AVE,38.0429275,-78.4955499
821 CABELL AVE,38.043045,-78.4953759
823 CABELL AVE,38.0431329,-78.49515029999999
900 RUGBY RD,38.0439084,-78.4963933
1701 ROSSER AVE W,38.0436781,-78.4961269
905 TUNLAW PL,38.0437421,-78.4959494
910 RUGBY RD,38.0440496,-78.4961713
914 RUGBY RD,38.0441909,-78.4959494
918 RUGBY RD,38.044287,-78.495683
924 RUGBY RD,38.0444973,-78.4951281
922 RUGBY RD,38.0443953,-78.4953804
101 STEWART CIR,38.043261,-78.4947952
103 STEWART CIR,38.0433965,-78.49492839999999
105 STEWART CIR,38.0435685,-78.49501719999999
107 STEWART CIR,38.0437084,-78.4951947
109 STEWART CIR,38.0440304,-78.49515029999999
106 STEWART CIR,38.0441447,-78.4948618
104 STEWART CIR,38.0438102,-78.49457319999999
102 STEWART CIR,38.04363379999999,-78.49444009999999
100 STEWART CIR,38.0434619,-78.49435129999999
812 CABELL AVE,38.0424555,-78.49572739999999
808 CABELL AVE,38.0422458,-78.4960825
810 CABELL AVE,38.042378,-78.495897
806 CABELL AVE,38.0422156,-78.4962934
630 CABELL AVE,38.0418943,-78.49685079999999
626 CABELL AVE,38.0416355,-78.496926
1900 ARLINGTON BLVD,38.0477752,-78.5043611
1928 ARLINGTON BLVD,38.0481754,-78.5053154
0 ARLINGTON BLVD,38.0487645,-78.50497510000001
2101 ARLINGTON BLVD,38.04992,-78.506354
1932 ARLINGTON BLVD,38.04827890000001,-78.5055374
1936 ARLINGTON BLVD,38.0484866,-78.5057815
1980 ARLINGTON BLVD,38.0487394,-78.50607
1982 ARLINGTON BLVD,38.0489387,-78.5061642
2102-06 ARLINGTON BLVD,38.0492498,-78.5068604
2400-02 ARLINGTON BLVD,38.0497102,-78.5074837
2420 ARLINGTON BLVD,38.0501122,-78.5075792
2422 ARLINGTON BLVD,38.05025639999999,-78.5078011
2424 ARLINGTON BLVD,38.050077,-78.508204
2426 ARLINGTON BLVD,38.0501272,-78.50813450000001
2428 ARLINGTON BLVD,38.0505925,-78.5078995
2430 ARLINGTON BLVD,38.0505716,-78.5078717
2432 ARLINGTON BLVD,38.0505814,-78.5082006
2434 ARLINGTON BLVD,38.0506987,-78.5083559
2401 ARLINGTON BLVD,38.05092,-78.50729059999999
1924 ARLINGTON BLVD,38.0480311,-78.5050935
801 EMMET ST N,38.0473666,-78.5045609
1910 ARLINGTON BLVD,38.0476734,-78.5049825
817 FENDALL TER,38.0475875,-78.5022527
0 FENDALL TER,38.0471048,-78.5022482
813 FENDALL TER,38.0473761,-78.5024866
1872 WINSTON RD,38.0470949,-78.50180879999999
1866 WINSTON RD,38.0469958,-78.5016313
1864 WINSTON RD,38.0468515,-78.50140929999999
1860 WINSTON RD,38.0467436,-78.501143
1856 WINSTON RD,38.0465993,-78.50092099999999
1852 WINSTON RD,38.0464054,-78.50061029999999
1848 WINSTON RD,38.0462611,-78.50038839999999
1844 WINSTON RD,38.0461037,-78.5000333
1840 WINSTON RD,38.0459186,-78.49981129999999
809 WINSTON TER,38.0458107,-78.499545
1837 FENDALL AVE,38.0456549,-78.5000333
1833 FENDALL AVE,38.045429,-78.49981129999999
1841 FENDALL AVE,38.0457264,-78.500344
1845 FENDALL AVE,38.0459567,-78.50061029999999
1853 FENDALL AVE,38.0463313,-78.50109859999999
1849 FENDALL AVE,38.0461098,-78.50092099999999
1859 FENDALL AVE,38.0464655,-78.5016313
1863 FENDALL AVE,38.0465646,-78.50180879999999
1865 FENDALL AVE,38.0466499,-78.50205299999999
810 FENDALL TER,38.0468488,-78.50220829999999
811 FENDALL TER,38.0472146,-78.50260779999999
803 FENDALL TER,38.046596,-78.503101
805 FENDALL TER,38.0469145,-78.5028741
1912 FENDALL AVE,38.0463215,-78.5026522
1907 FENDALL AVE,38.046132,-78.5023859
1905 FENDALL AVE,38.0460059,-78.5021417
1902 FENDALL AVE,38.045898,-78.5018754
1850 FENDALL AVE,38.0456947,-78.50167569999999
1848 FENDALL AVE,38.0455416,-78.5013649
1844 FENDALL AVE,38.0454381,-78.501143
1840 FENDALL AVE,38.0453303,-78.50087669999999
1838 FENDALL AVE,38.045186,-78.5006547
1834 FENDALL AVE,38.0450329,-78.500344
1827 EDGEWOOD LN,38.0445565,-78.50047719999999
1872 EDGEWOOD LN,38.0447008,-78.50069909999999
1839 EDGEWOOD LN,38.0448538,-78.50100979999999
1843 EDGEWOOD LN,38.0450433,-78.50127619999999
1847 EDGEWOOD LN,38.0452372,-78.50158689999999
1900 EDGEWOOD LN,38.0453815,-78.50180879999999
1868 EDGEWOOD LN,38.0464194,-78.5030029
1879 WAYSIDE PL,38.0457388,-78.5033624
1864 EDGEWOOD LN,38.0457999,-78.502741
1875 WAYSIDE PL,38.045513,-78.5031405
1862 EDGEWOOD LN,38.0456104,-78.5024746
1856 EDGEWOOD LN,38.0453845,-78.5022527
1852 EDGEWOOD LN,38.0450814,-78.5020751
1844 EDGEWOOD LN,38.044752,-78.5016313
1840 EDGEWOOD LN,38.0445581,-78.50132049999999
1873 EDGEWOOD LN,38.0444138,-78.50109859999999
1853 EDGEWOOD LN,38.0442652,-78.5008323
1827 WAYSIDE PL,38.0437975,-78.5010542
1829 WAYSIDE PL,38.0440234,-78.50127619999999
1841 WAYSIDE PL,38.0441721,-78.5015425
1845 WAYSIDE PL,38.044398,-78.5017644
1851 WAYSIDE PL,38.0445919,-78.5020751
1859 WAYSIDE PL,38.0449533,-78.5024303
1863 WAYSIDE PL,38.04513840000001,-78.5026522
1871 WAYSIDE PL,38.0453687,-78.50291849999999
1874 WAYSIDE PL,38.0453528,-78.50358430000001
1870 WAYSIDE PL,38.04503649999999,-78.5032736
1864 WAYSIDE PL,38.0447698,-78.5030517
1852 WAYSIDE PL,38.0443275,-78.5024968
1832 WAYSIDE PL,38.0440163,-78.5020308
1828 WAYSIDE PL,38.0436957,-78.50167569999999
1826 WAYSIDE PL,38.0435062,-78.50140929999999
17 UNIVERSITY CIR,38.0432017,-78.5016313
1831 UNIVERSITY CIR,38.0434451,-78.5020308
1835 UNIVERSITY CIR,38.0436754,-78.50229709999999
1841 UNIVERSITY CIR,38.043964,-78.502741
21 UNIVERSITY CIR,38.0439739,-78.5032973
83-136 UNIVERSITY GARDENS,38.044514,-78.504562
400 EMMET ST N,38.0436935,-78.5049604
380 EMMET ST N,38.0434079,-78.5049604
26 UNIVERSITY CIR,38.0437748,-78.5037175
25 UNIVERSITY CIR,38.0435823,-78.5038289
27 UNIVERSITY CIR,38.0433392,-78.5038507
29 UNIVERSITY CIR,38.04309,-78.5038063
31 UNIVERSITY CIR,38.0428824,-78.5035621
33 UNIVERSITY CIR,38.0426295,-78.5032736
35 UNIVERSITY CIR,38.0423584,-78.5030073
37 UNIVERSITY CIR,38.0422141,-78.50278540000001
39 UNIVERSITY CIR,38.0420604,-78.50267439999999
41 UNIVERSITY CIR,38.0418527,-78.5024303
1885 UNIVERSITY CIR,38.0415728,-78.5020751
1883 UNIVERSITY CIR,38.0417084,-78.50220829999999
44 UNIVERSITY CIR,38.0419102,-78.5018541
1880 UNIVERSITY CIR,38.042058,-78.5020308
40 UNIVERSITY CIR,38.0423247,-78.5022527
38 UNIVERSITY CIR,38.0425098,-78.5024746
36 UNIVERSITY CIR,38.0427131,-78.50267439999999
34 UNIVERSITY CIR,38.0429252,-78.5029629
32 UNIVERSITY CIR,38.04316490000001,-78.5031183
30 UNIVERSITY CIR,38.0433632,-78.50347339999999
1836 UNIVERSITY CIR,38.0433747,-78.50276319999999
20 UNIVERSITY CIR,38.0435503,-78.5030961
1824 UNIVERSITY CIR,38.0428915,-78.50220829999999
1832 UNIVERSITY CIR,38.0432121,-78.5025634
14 UNIVERSITY CIR,38.0423493,-78.50167569999999
2121 IVY RD,38.0432978,-78.5119067
2119 IVY RD,38.0430289,-78.5117092
2132 IVY RD,38.042418,-78.51532399999999
0 IVY RD,38.0459415,-78.5162381
2117 IVY RD,38.0429609,-78.5113908
2123-25 IVY RD,38.0438184,-78.51256959999999
13 IVY RD,38.0445796,-78.51484959999999
12 IVY RD,38.0445796,-78.51484959999999
10-11 IVY RD,38.044081,-78.513125
9 IVY RD,38.0445796,-78.51484959999999
8 IVY RD,38.0445796,-78.51484959999999
2175 IVY RD,38.0444662,-78.5138735
2033 IVY RD,38.0426127,-78.5107527
2025-29 IVY RD,38.0423063,-78.5102994
2023 IVY RD,38.042048,-78.509793
2015 IVY RD,38.042005,-78.5094041
2021 IVY RD,38.042783,-78.510077
2120 IVY RD,38.0430087,-78.5129053
2101 MORRIS RD,38.0420938,-78.51221050000001
100 ALDERMAN RD,38.04192,-78.5117957
2108 MORRIS RD,38.0420332,-78.5131494
2112 MORRIS RD,38.0418328,-78.5133936
2114 MORRIS RD,38.041676,-78.5135876
2116 MORRIS RD,38.0414895,-78.5137651
117 ALDERMAN RD,38.0412097,-78.51341
115 ALDERMAN RD,38.0414282,-78.5131437
113 ALDERMAN RD,38.041606,-78.5128774
111 ALDERMAN RD,38.0417837,-78.5126111
2110 IVY RD,38.0426618,-78.512284
2117 MORRIS RD,38.0417164,-78.5142812
2100 IVY RD,38.0424533,-78.5120228
2114 IVY RD,38.042897,-78.512571
2115 MORRIS RD,38.0419349,-78.51401489999999
2113 MORRIS RD,38.042117,-78.513793
2111 MORRIS RD,38.04226269999999,-78.5136155
2109 MORRIS RD,38.0424405,-78.5133492
2107 MORRIS RD,38.0425213,-78.5130514
2105 MORRIS RD,38.0423974,-78.51270559999999
2103 MORRIS RD,38.0422305,-78.5124615
2100 TWYMAN RD,38.04086,-78.5135876
2104 TWYMAN RD,38.041013,-78.5138982
2108 TWYMAN RD,38.04115729999999,-78.5141201
2112 TWYMAN RD,38.041306,-78.51438639999999
2116 TWYMAN RD,38.0414546,-78.5146527
2115 MINOR RD,38.0411737,-78.5151911
2111 MINOR RD,38.0409114,-78.5150135
2107 MINOR RD,38.0405126,-78.5144086
211 ALDERMAN RD,38.0403369,-78.5140758
118 ALDERMAN RD,38.0410304,-78.51283300000001
200 ALDERMAN RD,38.0407259,-78.5130549
206 ALDERMAN RD,38.040314,-78.51348899999999
212 ALDERMAN RD,38.04013,-78.5136319
2027 MINOR RD,38.03998199999999,-78.51316589999999
120 MINOR RD,38.03977,-78.5128774
145 BOLLINGWOOD RD,38.0397006,-78.51259630000001
135 BOLLINGWOOD RD,38.0405277,-78.5126999
133 BOLLINGWOOD RD,38.040662,-78.51229599999999
123 BOLLINGWOOD RD,38.0409209,-78.5117234
117 BOLLINGWOOD RD,38.041393,-78.5115459
115 BOLLINGWOOD RD,38.0415639,-78.5113129
2019 IVY RD,38.0419594,-78.5112685
2001 IVY RD,38.0417334,-78.5107305
107 BOLLINGWOOD RD,38.0415527,-78.510553
101 BOLLINGWOOD RD,38.0415628,-78.5102423
104 BOLLINGWOOD RD,38.0410897,-78.5101256
108 BOLLINGWOOD RD,38.04099799999999,-78.5104363
114 BOLLINGWOOD RD,38.0409966,-78.5108357
120 BOLLINGWOOD RD,38.0408189,-78.5111021
122 BOLLINGWOOD RD,38.0406324,-78.5112796
126 BOLLINGWOOD RD,38.0403869,-78.51147929999999
132 BOLLINGWOOD RD,38.0402725,-78.5117678
134 BOLLINGWOOD RD,38.0400992,-78.5120785
142 BOLLINGWOOD RD,38.039733,-78.5122403
112 MINOR RD,38.03952719999999,-78.51235
110 MINOR RD,38.0395168,-78.51211579999999
106 MINOR RD,38.0395082,-78.51191639999999
0 MINOR RD,38.0398014,-78.5135248
102 MINOR RD,38.0395109,-78.5115174
131 CAMERON LN,38.0394856,-78.5112352
125 CAMERON LN,38.039698,-78.511152
123 CAMERON LN,38.0400063,-78.51109869999999
121 CAMERON LN,38.040131,-78.510747
119 CAMERON LN,38.040335,-78.510747
117 CAMERON LN,38.0404807,-78.5105694
113 CAMERON LN,38.0407124,-78.5104363
0 UNKNOWN,38.0293059,-78.47667810000002
101 EMMET ST N,38.0439396,-78.5071549
140 EMMET ST N,38.0411214,-78.5057166
132 EMMET ST N,38.040554,-78.506108
104 EMMET ST N,38.04016,-78.506276
100 EMMET ST N,38.039893,-78.50639199999999
105 EMMET ST N,38.0403655,-78.5064616
119 EMMET ST N,38.0408813,-78.50664259999999
127 EMMET ST N,38.0413617,-78.5065621
1939 IVY RD,38.041159,-78.50737
123 EMMET ST N,38.0418359,-78.5077953
0 IVY RD & CAMERON LN,38.0415479,-78.5096743
104 CAMERON LN,38.0409643,-78.5096817
106 CAMERON LN,38.04076999999999,-78.50978099999999
108 CAMERON LN,38.0406509,-78.509885
110 CAMERON LN,38.0405054,-78.5099924
118 CAMERON LN,38.0402053,-78.51025870000001
119 ROTHERY RD,38.0401207,-78.5098149
1926 IVY RD,38.0407422,-78.5089551
1930 IVY RD,38.0409229,-78.50913270000001
105 ROTHERY RD,38.0405082,-78.5091935
115 ROTHERY RD,38.0402984,-78.5095486
102 CRESAP RD,38.0402663,-78.50813289999999
108 CRESAP RD,38.0399507,-78.5083155
0 EMMET ST S,38.0359671,-78.5073584
209 SPRIGG LN,38.0391233,-78.5084639
120 ROTHERY RD,38.0398409,-78.5094598
107 CRESAP RD,38.0401666,-78.5089107
105 CRESAP RD,38.0403167,-78.5087776
103 CRESAP RD,38.0404668,-78.5086444
101 CRESAP RD,38.0406212,-78.5085556
214 SPRIGG LN,38.039185,-78.509969
0 SPRIGG LN,38.0387731,-78.5081579
210 SPRIGG LN,38.0387126,-78.5089385
211 EMMET ST S,38.0381687,-78.5082283
1917 LEWIS MOUNTAIN RD,38.038142,-78.50888499999999
1921 LEWIS MOUNTAIN RD,38.0381573,-78.5092214
1923 LEWIS MOUNTAIN RD,38.038227,-78.5094376
1927 LEWIS MOUNTAIN RD,38.0382307,-78.5096817
1929 LEWIS MOUNTAIN RD,38.0382927,-78.5099605
1933 LEWIS MOUNTAIN RD,38.0383554,-78.51018239999999
1935 LEWIS MOUNTAIN RD,38.038405,-78.51041409999999
1937 LEWIS MOUNTAIN RD,38.038534,-78.51062399999999
1941 LEWIS MOUNTAIN RD,38.0385077,-78.5108357
1943 LEWIS MOUNTAIN RD,38.0385748,-78.5111021
206 CAMERON LN,38.0388308,-78.5110856
200 CAMERON LN,38.0390017,-78.5108801
132 CAMERON LN,38.0392655,-78.5106582
208 CAMERON LN,38.0394563,-78.5105251
214 CAMERON LN,38.039674,-78.51050699999999
1702 GORDON AVE,38.0402916,-78.5002552
1704 GORDON AVE,38.0402814,-78.5005659
480 RUGBY RD,38.0404979,-78.5008989
450 RUGBY RD,38.040506,-78.5008951
400 RUGBY RD,38.0396701,-78.50127789999999
1541 VIRGINIA AVE,38.039017,-78.5005487
1537 VIRGINIA AVE,38.0390399,-78.50038839999999
418-422 17TH ST NW,38.0393455,-78.5002026
426 17TH ST NW,38.0396671,-78.4999223
1618 GORDON AVE,38.0399985,-78.4997669
1602 GORDON AVE,38.0398418,-78.49921210000001
1500 GORDON AVE,38.0395535,-78.4985161
1600 GORDON AVE,38.0390359,-78.4989013
1533 VIRGINIA AVE,38.0389239,-78.4998335
1521 VIRGINIA AVE,38.0387395,-78.4994118
1515 VIRGINIA AVE,38.0386404,-78.4992343
1513 VIRGINIA AVE,38.0385776,-78.49901229999999
1505 VIRGINIA AVE,38.0384697,-78.498746
1503 VIRGINIA AVE,38.0384114,-78.4985684
1411 VIRGINIA AVE,38.0382219,-78.49830209999999
1409 VIRGINIA AVE,38.038176,-78.498094
410 15TH ST NW,38.038426,-78.49809599999999
414 15TH ST NW,38.0386124,-78.4981245
420 15TH ST NW,38.0387668,-78.4980357
422 15TH ST NW,38.0388353,-78.4979026
428 15TH ST NW,38.0389533,-78.4978582
432 15TH ST NW,38.0391077,-78.4977694
1416 GORDON AVE,38.0393481,-78.497725
1414 GORDON AVE,38.0393215,-78.4975585
1410 GORDON AVE,38.0392766,-78.4974143
485 14TH ST NW,38.0391235,-78.4971035
465 14TH ST NW,38.0388919,-78.4972367
463 14TH ST NW,38.0387783,-78.4973255
447 14TH ST NW,38.0386602,-78.4973699
445 14TH ST NW,38.038524,-78.49743649999999
443 14TH ST NW,38.0383922,-78.4975474
415 14TH ST NW,38.0381197,-78.4976806
417 14TH ST NW,38.0382829,-78.4976806
1407 VIRGINIA AVE,38.0380236,-78.4979469
403 14TH ST NW,38.0380017,-78.497725
3 UNIVERSITY CT,38.0377424,-78.4979913
